idx;Id;Url;TipusOferta;TipusImmoble;Municipi;Provincia;Zona;PreuActual;DataOferta;Sup_m2;NumHabitacions;NumBanys;AnyConstruccio;Planta;Parking;Calefaccio;AC;Moblat;EficienciaEnergetica;ClasseEmissions;Jardi;Ascensor
5653;i3142003659756;https://www.habitaclia.com/alquiler-casa_adosada-esquinera_sant_ramon-cerdanyola_del_valles-i3142003659756.htm?pag=22&f=&geo=c&from=list&lo=55;Lloguer;casa;cerdanyola_del_valles;barcelona;Sant Ramón;1650;08-04-2020;231;3;3;;;False;True;True;False;G;G;False;False
5654;i2737003748838;https://www.habitaclia.com/alquiler-duplex-semiamueblado_con_terraza_ca_n_aurell-terrassa-i2737003748838.htm?pag=22&f=&geo=c&from=list&lo=55;Lloguer;duplex;terrassa;barcelona;Ca n´Aurell;860;08-04-2020;95;2;2;1997;3;False;True;False;False;G;G;False;True
5655;i531205767056;https://www.habitaclia.com/alquiler-duplex-centrico_con_amplios_espacios_centre-sant_cugat_del_valles-i531205767056.htm?pag=22&f=&geo=c&from=list&lo=55;Lloguer;duplex;sant_cugat_del_valles;barcelona;Centre;1400;08-04-2020;150;4;3;1974;;False;True;True;True;G;F;False;False
5656;i926003568511;https://www.habitaclia.com/alquiler-casa_adosada-amplia_bien_construida_eixample-sant_cugat_del_valles-i926003568511.htm?pag=22&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Eixample;1850;08-04-2020;185;4;3;;3;True;True;True;True;G;G;False;False
5657;i3002003700785;https://www.habitaclia.com/alquiler-piso-2_hab_terraza_mercat-rubi-i3002003700785.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Mercat;1200;08-04-2020;100;2;2;2005;1;True;True;True;False;G;G;False;True
5658;i535106639304;https://www.habitaclia.com/alquiler-casa_adosada-con_4_habitaciones_y_parking_els_avets_can_serrafosa_ximelis-rubi-i535106639304.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;casa;rubi;barcelona;Els Avets-Can Serrafossà-Ximelis;1350;08-04-2020;250;4;4;2007;;True;True;False;True;E;E;False;False
5659;i1948002449439;https://www.habitaclia.com/alquiler-piso-con_5_habitaciones_ascensor_parking_y_piscina_comunitaria_golf_can_trabal-sant_cugat_del_valles-i1948002449439.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Golf-Can Trabal;2800;08-04-2020;230;5;7;;;True;True;True;True;;;False;True
5660;i11875000026091;https://www.habitaclia.com/alquiler-piso-precioso_atico_duplex_4_hab_2_banos_terraza_parking_sant_domenec-sant_cugat_del_valles-i11875000026091.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Sant Domènec;1700;08-04-2020;158;4;2;2003;3;True;True;True;True;G;G;False;True
5661;i10029003770846;https://www.habitaclia.com/alquiler-piso-impecable_listo_para_entrar_ya_can_fatjo_sant_jordi_park_plana_del_castell-rubi-i10029003770846.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Can Fatjó-Sant Jordi Park-Plana del Castell;980;08-04-2020;110;3;2;2009;2;False;True;True;True;G;G;False;True
5662;i3739002200672;https://www.habitaclia.com/alquiler-piso-de_venta_en_ca_n_alzamora-rubi-i3739002200672.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Ca n´Alzamora;805;08-04-2020;76;3;;1979;;False;True;False;True;F;E;False;True
5663;i2800003743679;https://www.habitaclia.com/alquiler-piso-con_amplio_balcon_xuquer-terrassa-i2800003743679.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Xúquer;680;08-04-2020;80;3;;1975;7;False;True;True;True;G;G;False;True
5664;i4183003595416;https://www.habitaclia.com/alquiler-piso-centrico_y_bonito_de_3_hab_centre-sant_cugat_del_valles-i4183003595416.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Centre;1200;08-04-2020;75;3;;1990;1;False;True;True;False;G;G;False;False
5665;i14767000001202;https://www.habitaclia.com/alquiler-piso-a_totalmente_exterior_concordia-sabadell-i14767000001202.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Concordia;950;08-04-2020;107;4;2;1971;1;True;True;False;True;E;E;False;True
5666;i3917003440472;https://www.habitaclia.com/alquiler-planta_baja-fantastica_esquinera_coll_fava-sant_cugat_del_valles-i3917003440472.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Coll Favà;1350;08-04-2020;95;3;2;1995;;False;True;False;True;G;G;False;True
5667;i2781003490964;https://www.habitaclia.com/alquiler-casa-valldoreix-sant_cugat_del_valles-i2781003490964.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;3000;08-04-2020;460;5;3;1971;3;True;True;False;False;G;G;False;False
5668;i531205767049;https://www.habitaclia.com/alquiler-piso-bonito_en_coll_fava_coll_fava-sant_cugat_del_valles-i531205767049.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Coll Favà;1300;08-04-2020;93;3;2;2003;2;True;True;True;True;E;D;False;True
5669;i986002268285;https://www.habitaclia.com/alquiler-piso-en_en_torreblanca_avda_torreblanca_pk_10_tr_6_no_9_torreblanca-sant_cugat_del_valles-i986002268285.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Torreblanca;1075;08-04-2020;76;2;;10;1;True;True;True;False;E;E;False;True
5670;i3739002200816;https://www.habitaclia.com/alquiler-piso-mira_sol_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i3739002200816.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1575;08-04-2020;136;3;2;2008;;False;True;True;True;D;C;False;True
5671;i12952003670675;https://www.habitaclia.com/alquiler-piso-gran_en_el_centro_calle_major_8_centre-terrassa-i12952003670675.htm?pag=23&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Centre;1000;08-04-2020;142;4;3;;3;False;True;False;True;G;G;False;True
5672;i13847003763327;https://www.habitaclia.com/alquiler-casa-adosada_en_can_oriol_ca_n_oriol-rubi-i13847003763327.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;casa;rubi;barcelona;Ca n´Oriol;1250;08-04-2020;140;3;2;;;True;True;True;True;G;G;False;False
5673;i1366003280816;https://www.habitaclia.com/alquiler-casa-grande_para_grandes_familias_valldoreix-sant_cugat_del_valles-i1366003280816.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;2500;08-04-2020;321;7;4;1982;2;True;True;False;True;E;E;False;False
5674;i500003772626;https://www.habitaclia.com/alquiler-piso-centrico_con_parcking_rambla_celler_25_centre-sant_cugat_del_valles-i500003772626.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Centre;1330;08-04-2020;76;3;;;2;True;True;False;False;A;A;False;True
5675;i4183001563024;https://www.habitaclia.com/alquiler-piso-3_hab_con_piscina_z_coll_el_coll-sant_cugat_del_valles-i4183001563024.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;El Coll;1250;08-04-2020;90;3;2;;1;False;True;False;True;G;G;False;True
5676;i1579003004288;https://www.habitaclia.com/alquiler-casa_adosada-chalet_adosado_piscina_can_palet_de_vista_alegre-terrassa-i1579003004288.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;casa;terrassa;barcelona;Can Palet de Vista Alegre;1900;08-04-2020;150;3;2;;;True;True;True;True;G;G;False;False
5677;i4007003744379;https://www.habitaclia.com/alquiler-casa-con_parking_y_terraza_ca_n_oriac-sabadell-i4007003744379.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;casa;sabadell;barcelona;Ca n´Oriac;1400;08-04-2020;175;4;2;1995;;True;True;False;False;G;G;False;False
5678;i531205767076;https://www.habitaclia.com/alquiler-chalet-casa_rehabilitada_al_lado_de_estacion_golf_can_trabal-sant_cugat_del_valles-i531205767076.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Golf-Can Trabal;1750;08-04-2020;100;3;2;1970;;True;True;False;True;G;G;False;False
5679;i586003719285;https://www.habitaclia.com/alquiler-planta_baja-bajos_de_100_m2_3h_pk_piscina_volpelleres-sant_cugat_del_valles-i586003719285.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Volpelleres;1550;08-04-2020;100;3;2;2009;;True;True;True;True;G;G;False;True
5680;i3188003131789;https://www.habitaclia.com/alquiler-piso-reformado_en_el_centro_centre-sant_cugat_del_valles-i3188003131789.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Centre;1200;08-04-2020;117;2;2;2001;1;False;True;True;True;F;D;False;True
5681;i2959003720437;https://www.habitaclia.com/alquiler-piso-a_escoles_al_costat_de_tot_calle_miquel_vives_38_escoles-terrassa-i2959003720437.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Escoles;750;08-04-2020;70;2;;;;False;False;False;False;G;G;False;False
5682;i8747003190138;https://www.habitaclia.com/alquiler-piso-de_3h_con_parking_y_trastero-polinya-i8747003190138.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;piso;polinya;barcelona;;980;08-04-2020;102;4;;2002;2;True;True;False;True;E;E;False;True
5683;i8747002799519;https://www.habitaclia.com/alquiler-piso-3h_con_terraza_ca_n_oriol-rubi-i8747002799519.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Ca n´Oriol;1225;08-04-2020;91;3;;1978;;False;True;False;True;G;G;False;False
5684;i8747003771979;https://www.habitaclia.com/alquiler-duplex-con_piscina_comunitaria_can_palet-terrassa-i8747003771979.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;duplex;terrassa;barcelona;Can Palet;1170;08-04-2020;87;3;2;2007;3;False;True;False;True;F;E;False;True
5685;i4539003462966;https://www.habitaclia.com/alquiler-planta_baja-piso_en_buena_zona_can_palet-terrassa-i4539003462966.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;otros;terrassa;barcelona;Can Palet;650;08-04-2020;74;2;;2002;;False;True;False;True;E;E;False;True
5686;i8747003575340;https://www.habitaclia.com/alquiler-piso-amplio_de_3_habitaciones_ca_n_alzamora-rubi-i8747003575340.htm?pag=24&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Ca n´Alzamora;770;08-04-2020;87;3;;1979;4;False;True;False;True;F;E;False;True
5687;i3739002200555;https://www.habitaclia.com/alquiler-duplex-de_2_habitaciones_en_ca_n_oriol-rubi-i3739002200555.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;duplex;rubi;barcelona;Ca n´Oriol;980;08-04-2020;90;2;2;2006;;True;True;False;True;D;D;False;False
5688;i3739002200831;https://www.habitaclia.com/alquiler-piso-en_en_cmestre_pla_poble-castellar_del_valles-i3739002200831.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;castellar_del_valles;barcelona;Poble;690;08-04-2020;68;2;;1995;;False;True;False;True;E;E;False;True
5689;i3739002200826;https://www.habitaclia.com/alquiler-piso-de_4_habitaciones_en_cerdanyola_serraparera-cerdanyola_del_valles-i3739002200826.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;cerdanyola_del_valles;barcelona;Serraparera;1150;08-04-2020;114;4;2;2002;;True;True;False;True;E;E;False;True
5690;i4183001240787;https://www.habitaclia.com/alquiler-planta_baja-plta_baja_1_hab_amueblada_roquetes_can_magi-sant_cugat_del_valles-i4183001240787.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Roquetes-Can Magí;1350;08-04-2020;85;1;;2003;;False;True;False;False;G;G;False;True
5691;i4183001547798;https://www.habitaclia.com/alquiler-piso-bonito_2_hab_volpelleres_volpelleres-sant_cugat_del_valles-i4183001547798.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Volpelleres;1180;08-04-2020;74;2;2;2008;1;True;True;True;True;G;G;False;True
5692;i3739002200484;https://www.habitaclia.com/alquiler-piso-acogedor_en_sant_cugat_el_coll-sant_cugat_del_valles-i3739002200484.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;El Coll;1210;08-04-2020;87;4;;1972;;False;True;False;True;E;E;False;True
5693;i3739002200825;https://www.habitaclia.com/alquiler-piso-en_el_coll-sant_cugat_del_valles-i3739002200825.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;El Coll;1155;08-04-2020;73;3;;1977;;False;True;False;True;E;E;False;True
5694;i3739002200557;https://www.habitaclia.com/alquiler-piso-en_centro_centre-rubi-i3739002200557.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Centre;930;08-04-2020;83;3;2;1998;;False;True;False;True;E;E;False;True
5695;i3739002200830;https://www.habitaclia.com/alquiler-piso-en-santa_perpetua_de_mogoda-i3739002200830.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;santa_perpetua_de_mogoda;barcelona;;820;08-04-2020;96;3;2;2003;;False;True;False;True;G;G;False;True
5696;i12909003749094;https://www.habitaclia.com/alquiler-piso-nou_per_estrenar-santa_perpetua_de_mogoda-i12909003749094.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;santa_perpetua_de_mogoda;barcelona;;1000;08-04-2020;94;3;;;2;False;False;False;True;G;G;False;False
5697;i3706003716636;https://www.habitaclia.com/alquiler-piso-reformado_a_estrenar_pablo_picasso_80-santa_perpetua_de_mogoda-i3706003716636.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;santa_perpetua_de_mogoda;barcelona;;725;08-04-2020;68;3;;1975;3;False;False;True;True;G;G;False;False
5698;i5201003765649;https://www.habitaclia.com/alquiler-piso-calle_brutau_con_balcon_eixample_sant_oleguer-sabadell-i5201003765649.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Eixample-Sant Oleguer;650;08-04-2020;52;1;;1990;2;False;True;True;True;G;G;False;False
5699;i8257003741311;https://www.habitaclia.com/alquiler-piso-4_habitaciones_con_balcon_centre-terrassa-i8257003741311.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Centre;850;08-04-2020;100;4;2;;1;False;True;False;True;G;G;False;True
5700;i3739002200550;https://www.habitaclia.com/alquiler-piso-sant_cugat_el_coll-sant_cugat_del_valles-i3739002200550.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;El Coll;1045;08-04-2020;91;3;;;;False;False;False;True;E;E;False;True
5701;i5020003747271;https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_ascensor_y_parking_can_fatjo_sant_jordi_park_plana_del_castell-rubi-i5020003747271.htm?pag=25&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Can Fatjó-Sant Jordi Park-Plana del Castell;800;08-04-2020;76;2;;1999;;True;True;False;True;E;E;False;True
5702;i531205767092;https://www.habitaclia.com/alquiler-atico-magnifico_duplex_en_can_cabassa_mira_sol-sant_cugat_del_valles-i531205767092.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Mira-sol;1500;08-04-2020;160;4;3;;2;True;True;True;True;C;C;False;True
5703;i1579003761208;https://www.habitaclia.com/alquiler-piso-4_hab_facil_acceso_a_la_c_58_ca_n_aurell-terrassa-i1579003761208.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Ca n´Aurell;800;08-04-2020;98;4;;;4;False;True;False;False;G;G;False;False
5704;i3739002200552;https://www.habitaclia.com/alquiler-piso-sant_cugat_volpelleres-sant_cugat_del_valles-i3739002200552.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Volpelleres;1315;08-04-2020;73;2;2;2007;;False;True;True;True;D;D;False;True
5705;i24651003755226;https://www.habitaclia.com/alquiler-atico-atic_esplendit_al_centre_centre-terrassa-i24651003755226.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;atico;terrassa;barcelona;Centre;1300;08-04-2020;192;6;4;1991;2;False;True;True;False;D;D;False;True
5706;i2737003740995;https://www.habitaclia.com/alquiler-planta_baja-zona_inmejorable_can_roca-terrassa-i2737003740995.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;otros;terrassa;barcelona;Can Roca;1100;08-04-2020;71;3;2;1999;;True;True;True;True;E;E;False;False
5707;i12909003762092;https://www.habitaclia.com/alquiler-casa-amb_jardi-palau_solita_i_plegamans-i12909003762092.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;casa;palau_solita_i_plegamans;barcelona;;1100;08-04-2020;112;3;2;;;True;True;True;True;E;E;False;False
5708;i17008003746515;https://www.habitaclia.com/alquiler-piso-pisazo_en_can_rull-sabadell-i17008003746515.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Can Rull;950;08-04-2020;110;3;2;1980;4;True;False;True;False;G;G;False;True
5709;i672001759313;https://www.habitaclia.com/alquiler-piso-nou_can_gambus_fase_i_nou_can_gambus_sabadell_fase_i_merinals-sabadell-i672001759313.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Merinals;2188;08-04-2020;224;4;4;;;False;False;False;False;;;False;False
5710;i5577003759798;https://www.habitaclia.com/alquiler-piso-reformado_merinals-sabadell-i5577003759798.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Merinals;650;08-04-2020;70;2;;1989;3;False;True;True;True;G;G;False;False
5711;i500003759689;https://www.habitaclia.com/alquiler-atico-exclusivo_duplex_muy_luminoso_en_coll_fava_paseo_francesc_macia_sn_coll_fava-sant_cugat_del_valles-i500003759689.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Coll Favà;1795;08-04-2020;137;5;2;1999;4;True;True;False;True;D;D;False;True
5712;i1948002449455;https://www.habitaclia.com/alquiler-casa_adosada-con_3_habitaciones_ascensor_y_parking_colomer-sant_cugat_del_valles-i1948002449455.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Colomer;2200;08-04-2020;172;3;4;2009;;True;True;True;True;;;False;True
5713;i926003706040;https://www.habitaclia.com/alquiler-casa-junto_estacion_fgc_2_minutos_valldoreix-sant_cugat_del_valles-i926003706040.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;casa;sant_cugat_del_valles;barcelona;Valldoreix;1900;08-04-2020;140;3;2;;;True;True;False;True;G;G;False;False
5714;i2504003754996;https://www.habitaclia.com/alquiler-piso-mira_sol-sant_cugat_del_valles-i2504003754996.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Mira-sol;1300;08-04-2020;89;3;2;2008;1;True;True;False;True;C;C;False;True
5715;i18639003622953;https://www.habitaclia.com/alquiler-piso-d_alt_standing_en_creu_alta_creu_alta-sabadell-i18639003622953.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Creu Alta;1300;08-04-2020;146;3;2;2006;1;True;True;True;True;B;B;False;True
5716;i28072003723124;https://www.habitaclia.com/alquiler-casa-adosada_exterior_y_luminosa_ca_n_oriac-sabadell-i28072003723124.htm?pag=26&f=&geo=c&from=list&lo=55;Lloguer;casa;sabadell;barcelona;Ca n´Oriac;1200;08-04-2020;150;5;2;1986;;True;True;True;True;E;E;False;False
5717;i8747003269149;https://www.habitaclia.com/alquiler-piso-de_2h_con_balcon_volpelleres-sant_cugat_del_valles-i8747003269149.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Volpelleres;1250;08-04-2020;70;2;2;2007;3;False;True;True;True;D;D;False;True
5718;i3739002200548;https://www.habitaclia.com/alquiler-piso-zona_centro_centre-rubi-i3739002200548.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Centre;625;08-04-2020;74;3;;1967;;False;True;False;True;E;E;False;False
5719;i693003717382;https://www.habitaclia.com/alquiler-piso-en_en_plena_rambla_de_centre-sabadell-i693003717382.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Centre;1600;08-04-2020;140;5;2;;;True;True;False;True;D;D;False;True
5720;i1948002449457;https://www.habitaclia.com/alquiler-chalet-exclusiva_masia_en_valldoreix_valldoreix-sant_cugat_del_valles-i1948002449457.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Valldoreix;6500;08-04-2020;775;3;3;;;True;True;True;True;G;G;False;False
5721;i545003747211;https://www.habitaclia.com/alquiler-casa_adosada-casa_centro_ca_n_oriol-rubi-i545003747211.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;casa;rubi;barcelona;Ca n´Oriol;1500;08-04-2020;150;4;2;1991;;True;True;False;False;E;E;False;False
5722;i20871003694848;https://www.habitaclia.com/alquiler-piso-en_en_segle_xx_segle_xx-terrassa-i20871003694848.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Segle XX;630;08-04-2020;53;1;;1998;;False;True;False;False;G;G;False;True
5723;i21054003365075;https://www.habitaclia.com/alquiler-piso-luminoso_y_bien_conservado-palau_solita_i_plegamans-i21054003365075.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;piso;palau_solita_i_plegamans;barcelona;;800;08-04-2020;81;3;2;1975;3;False;True;True;True;G;G;False;True
5724;i2800003759838;https://www.habitaclia.com/alquiler-piso-reformado_y_semi_amueblado_les_arenes_la_gripia-terrassa-i2800003759838.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Les Arenes-La Grípia;680;08-04-2020;90;3;;1980;;False;True;False;True;G;G;False;False
5725;i3917003662182;https://www.habitaclia.com/alquiler-piso-inmejorable_situacion_centre-sant_cugat_del_valles-i3917003662182.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Centre;1250;08-04-2020;90;3;2;;3;True;True;False;True;G;G;False;True
5726;i11875000026119;https://www.habitaclia.com/alquiler-casa_adosada-bonita_3_hab_jardin_y_garaje_ca_n_oriol-rubi-i11875000026119.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;casa;rubi;barcelona;Ca n´Oriol;1250;08-04-2020;160;3;2;;;True;True;True;True;G;G;False;False
5727;i1948002449458;https://www.habitaclia.com/alquiler-piso-inmueble_de_3_dormitorios_en_el_parc_central_parc_central-sant_cugat_del_valles-i1948002449458.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Parc Central;1500;08-04-2020;136;3;2;;;True;True;True;True;G;G;False;True
5728;i19086003728606;https://www.habitaclia.com/alquiler-planta_baja-con_jardin_roquetes_can_magi-sant_cugat_del_valles-i19086003728606.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;otros;sant_cugat_del_valles;barcelona;Roquetes-Can Magí;1350;08-04-2020;70;1;;;;False;True;False;False;E;E;False;True
5729;i8747003681159;https://www.habitaclia.com/alquiler-duplex-con_fuego_a_tierra_y_terraza_eixample_sant_oleguer-sabadell-i8747003681159.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;duplex;sabadell;barcelona;Eixample-Sant Oleguer;1270;08-04-2020;100;3;2;1976;6;False;False;False;True;G;G;False;True
5730;i14590003441756;https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_ascensor_y_parking_centre-sant_cugat_del_valles-i14590003441756.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Centre;1500;08-04-2020;140;3;4;;;True;True;True;True;E;E;False;True
5731;i672001759274;https://www.habitaclia.com/alquiler-piso-nou_can_gambus_fase_2_nou_can_gambus_sabadell_fase_2_merinals-sabadell-i672001759274.htm?pag=27&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Merinals;2112;08-04-2020;225;5;4;;;False;False;False;False;;;False;False
5732;i2800003748611;https://www.habitaclia.com/alquiler-duplex-espectacular_con_terraza_ca_n_aurell-terrassa-i2800003748611.htm?pag=28&f=&geo=c&from=list&lo=55;Lloguer;duplex;terrassa;barcelona;Ca n´Aurell;860;08-04-2020;100;3;2;1995;3;False;True;True;False;G;G;False;True
5733;i2781002950286;https://www.habitaclia.com/alquiler-piso-recogido_con_buenas_vistas_volpelleres-sant_cugat_del_valles-i2781002950286.htm?pag=28&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Volpelleres;1150;08-04-2020;71;2;2;2007;2;True;True;True;True;G;G;False;True
5734;i1948002449422;https://www.habitaclia.com/alquiler-atico-con_4_habitaciones_ascensor_parking_y_piscina_comunitari_eixample-sant_cugat_del_valles-i1948002449422.htm?pag=28&f=&geo=c&from=list&lo=55;Lloguer;atico;sant_cugat_del_valles;barcelona;Eixample;2300;08-04-2020;281;4;2;;;True;True;False;True;G;G;False;True
5735;i2177002769266;https://www.habitaclia.com/alquiler-piso-en_en_can_mates_volpelleres08195_turo_de_can_mates_carretera_de_rubi-sant_cugat_del_valles-i2177002769266.htm?pag=28&f=&geo=c&from=list&lo=55;Lloguer;piso;sant_cugat_del_valles;barcelona;Turó de Can Mates-Carretera de Rubí;1400;08-04-2020;120;3;2;2007;;True;True;True;False;G;G;False;True
5736;i3739002200667;https://www.habitaclia.com/alquiler-piso-en_ca_nanglada_ca_n_anglada-terrassa-i3739002200667.htm?pag=28&f=&geo=c&from=list&lo=55;Lloguer;piso;terrassa;barcelona;Ca n´Anglada;770;08-04-2020;63;3;;1973;;False;False;False;True;G;G;False;False
5737;i3739002200817;https://www.habitaclia.com/alquiler-piso-de_1_habitacion_en_centre-rubi-i3739002200817.htm?pag=28&f=&geo=c&from=list&lo=55;Lloguer;piso;rubi;barcelona;Centre;765;08-04-2020;55;1;;2007;;True;True;False;True;D;D;False;True
5738;i649001304059;https://www.habitaclia.com/alquiler-loft-diseno_espectacular_calle_turull_37_centre-sabadell-i649001304059.htm?pag=28&f=&geo=c&from=list&lo=55;Lloguer;otros;sabadell;barcelona;Centre;1200;08-04-2020;120;2;2;;;True;True;True;True;G;G;False;True
5739;i4830003770181;https://www.habitaclia.com/alquiler-piso-bajos_reformado_con_terraza_calle_llonch_14_centre-sabadell-i4830003770181.htm?pag=28&f=&geo=c&from=list&lo=55;Lloguer;piso;sabadell;barcelona;Centre;740;08-04-2020;54;1;;1998;;False;True;False;True;D;D;False;True
5740;i3739002200814;https://www.habitaclia.com/alquiler-atico-bonito_en_barri_antic-barbera_del_valles-i3739002200814.htm?pag=28&f=&geo=c&from=list&lo=55;Lloguer;atico;barbera_del_valles;barcelona;Barri Antic;805;08-04-2020;87;3;;1988;;False;False;False;True;G;F;False;True
