idx;Id;Url;TipusOferta;TipusImmoble;Municipi;Provincia;Zona;PreuActual;DataOferta;Sup_m2;NumHabitacions;NumBanys;AnyConstruccio;Planta;Parking;Calefaccio;AC;Moblat;EficienciaEnergetica;ClasseEmissions;Jardi;Ascensor
2608;i5266003760898;https://www.habitaclia.com/alquiler-piso-vila_de_gracia-barcelona-i5266003760898.htm?pag=173&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;925;26-04-2020;76;3;;1969;3;False;True;True;False;G;G;False;True
2609;i6446003685577;https://www.habitaclia.com/alquiler-piso-recien_reformado_y_con_terraza_pau_alsina_30_vila_de_gracia-barcelona-i6446003685577.htm?pag=173&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;950;26-04-2020;50;1;;1969;5;False;False;True;False;G;G;False;True
2610;i3050002271267;https://www.habitaclia.com/alquiler-atico-impecable_y_magnifico_esquerra_baixa_de_l_eixample-barcelona-i3050002271267.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Esquerra Baixa de l´Eixample;1750;26-04-2020;100;2;2;1950;;False;True;True;True;F;F;False;True
2611;i672001759200;https://www.habitaclia.com/alquiler-piso-via_augusta_349_355_via_augusta_349_355_sarria-barcelona-i672001759200.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;3786;26-04-2020;116;3;2;;;False;False;False;False;;;False;False
2612;i672001759565;https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_y_ascensor_sant_ramon_maternitat-barcelona-i672001759565.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Ramon - Maternitat;1975;26-04-2020;121;3;2;1981;;False;True;True;True;E;E;False;True
2613;i586003759013;https://www.habitaclia.com/alquiler-piso-ideal_para_compartir_esquerra_baixa_de_l_eixample-barcelona-i586003759013.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;1400;26-04-2020;125;4;2;;6;False;True;False;False;G;G;False;True
2614;i586003732040;https://www.habitaclia.com/alquiler-piso-tres_torres-barcelona-i586003732040.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Tres Torres;2575;26-04-2020;140;3;3;1997;1;False;False;False;True;E;E;False;True
2615;i586003712947;https://www.habitaclia.com/alquiler-piso-alto_ext150_m2_pedralbes_pedralbes-barcelona-i586003712947.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Pedralbes;2750;26-04-2020;150;3;2;;4;True;True;True;True;G;G;False;True
2616;i6254003135006;https://www.habitaclia.com/alquiler-piso-con_piscina_y_zona_comunita_dreta_de_l_eixample-barcelona-i6254003135006.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;2000;26-04-2020;70;2;;;2;False;True;True;False;C;C;False;True
2617;i27758000000156;https://www.habitaclia.com/alquiler-piso-maravilloso_apartamento_amueblado_y_equipado_a_pasos_de_av_diag_esquerra_alta_de_l_eixample-barcelona-i27758000000156.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1650;26-04-2020;80;2;2;;;False;True;True;False;G;G;False;True
2618;i27758000000039;https://www.habitaclia.com/alquiler-piso-fantastico_apartamento_con_zona_ajardinada_vallcarca_penitents-barcelona-i27758000000039.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vallcarca - Penitents;1595;26-04-2020;70;2;;;;False;True;True;False;G;G;False;True
2619;i27758000000165;https://www.habitaclia.com/alquiler-piso-magnifico_apartamento_con_zona_ajardinada_y_balcon_vallcarca_penitents-barcelona-i27758000000165.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vallcarca - Penitents;1495;26-04-2020;65;2;;;;False;True;True;False;G;G;False;True
2620;i27758000000034;https://www.habitaclia.com/alquiler-piso-apartamento_amueblado_y_equipado_a_pasos_de_paseo_de_gracia_dreta_de_l_eixample-barcelona-i27758000000034.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1890;26-04-2020;67;2;2;;;False;True;True;False;G;G;False;True
2621;i20330003438730;https://www.habitaclia.com/alquiler-casa-con_piscina_y_jardin_privado_pedralbes-barcelona-i20330003438730.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;casa;barcelona;barcelona;Pedralbes;6807;26-04-2020;287;6;4;2000;4;True;True;True;True;G;G;False;True
2622;i4975003168809;https://www.habitaclia.com/alquiler-apartamento-de_130_m2_en_en_el_gotic_gotic-barcelona-i4975003168809.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;1800;26-04-2020;130;2;2;;;False;True;True;False;;;False;True
2623;i4975003170496;https://www.habitaclia.com/alquiler-apartamento-piso_de_80m2_en_en_gracia_vila_de_gracia-barcelona-i4975003170496.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;1800;26-04-2020;80;2;;2018;;False;True;True;True;;;False;False
2624;i541003691264;https://www.habitaclia.com/alquiler-piso-c_maria_sant_pere_martir_vila_de_gracia-barcelona-i541003691264.htm?pag=174&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;675;26-04-2020;45;;;;;False;False;False;True;G;G;False;False
2625;i3471003721186;https://www.habitaclia.com/alquiler-loft-precioso_de_ensueno_provenc_als_del_poblenou-barcelona-i3471003721186.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;otros;barcelona;barcelona;Provençals del Poblenou;2200;26-04-2020;100;3;2;1950;;False;True;True;False;G;G;False;False
2626;i27758000000008;https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_amueblado_con_ascensor_calefaccion_y_ai_camp_de_l_arpa-barcelona-i27758000000008.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp de l´Arpa;1390;26-04-2020;79;2;;;;False;True;True;False;G;G;False;True
2627;i21910003412058;https://www.habitaclia.com/alquiler-piso-en_finca_regia_situado_en_paseo_sant_joan_dreta_de_l_eixample-barcelona-i21910003412058.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1300;26-04-2020;101;3;;1926;3;False;True;True;True;G;G;False;True
2628;i4367003066438;https://www.habitaclia.com/alquiler-piso-nuevoluminterrazapkgeix_esq_esquerra_alta_de_l_eixample-barcelona-i4367003066438.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1700;26-04-2020;97;3;2;;2;True;True;True;True;G;G;False;True
2629;i4975003169687;https://www.habitaclia.com/alquiler-atico-piso_de_120m2_con_65m2_de_terraza_en_en_el_gotic_gotic-barcelona-i4975003169687.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Gòtic;3100;26-04-2020;120;2;2;;;False;True;True;False;G;G;False;True
2630;i4975003169812;https://www.habitaclia.com/alquiler-apartamento-piso_de_130m2_en_en_el_born_gotic-barcelona-i4975003169812.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;2000;26-04-2020;130;3;2;;;False;True;True;False;C;B;False;False
2631;i12206003705835;https://www.habitaclia.com/alquiler-piso-junto_a_fabra_i_puig_vilapicina_torre_llobeta-barcelona-i12206003705835.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vilapicina - Torre Llobeta;1035;26-04-2020;65;3;;;;False;False;False;True;E;E;False;True
2632;i12677002772809;https://www.habitaclia.com/alquiler-piso-quinto_con_4_habitaciones_y_ascensor_sant_antoni-barcelona-i12677002772809.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Antoni;1350;26-04-2020;105;4;2;1973;5;False;False;False;True;E;E;False;True
2633;i27758000000179;https://www.habitaclia.com/alquiler-piso-magnifico_apartamento_con_excelente_ubicacion_en_barrio_sagrada_camp_de_l_arpa-barcelona-i27758000000179.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp de l´Arpa;1200;26-04-2020;70;2;2;;;False;True;True;False;G;G;False;True
2634;i27758000000177;https://www.habitaclia.com/alquiler-piso-magnifico_apartamento_con_excelente_ubicacion_en_barrio_sagrada_camp_de_l_arpa-barcelona-i27758000000177.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp de l´Arpa;1200;26-04-2020;70;2;2;;;False;True;True;False;G;G;False;True
2635;i27758000000017;https://www.habitaclia.com/alquiler-piso-apartamento_moderno_y_funcional_en_poble_nou_glories_el_parc-barcelona-i27758000000017.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Glòries El Parc;1295;26-04-2020;43;1;;;;False;True;True;False;G;G;False;False
2636;i4541003772226;https://www.habitaclia.com/alquiler-apartamento-calle_san_joaquin_riu_sud-santa_coloma_de_gramenet-i4541003772226.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;santa_coloma_de_gramenet;barcelona;Riu Sud;700;26-04-2020;75;4;;1970;4;False;True;False;True;G;G;False;False
2637;i14901003753302;https://www.habitaclia.com/alquiler-piso-4_hab_2_banos_zona_barcinova_la_guineueta-barcelona-i14901003753302.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;La Guineueta;1100;26-04-2020;94;4;2;1974;2;False;True;False;True;G;G;False;True
2638;i5663003700332;https://www.habitaclia.com/alquiler-atico-luminoso_calle_folgueroles_36_sant_gervasi_bonanova-barcelona-i5663003700332.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Sant Gervasi - Bonanova;1600;26-04-2020;90;3;2;;6;False;True;True;True;E;E;False;True
2639;i4737003723350;https://www.habitaclia.com/alquiler-apartamento-sin_amueblar_pedralbes-barcelona-i4737003723350.htm?pag=175&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Pedralbes;2574;26-04-2020;120;2;3;;1;True;True;True;True;G;G;False;True
2640;i4737003728938;https://www.habitaclia.com/alquiler-apartamento-amueblado_gotic-barcelona-i4737003728938.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;1200;26-04-2020;61;2;;;1;False;True;True;False;G;G;False;False
2641;i4737003732270;https://www.habitaclia.com/alquiler-apartamento-amueblado_st_pere_sta_caterina_el_born-barcelona-i4737003732270.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;1400;26-04-2020;100;2;2;;2;False;True;True;False;G;G;False;True
2642;i4607002822925;https://www.habitaclia.com/alquiler-atico-en_en_les_tres_torres_c_rafael_batlle_no_26_tres_torres-barcelona-i4607002822925.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Tres Torres;1900;26-04-2020;120;4;2;1968;;False;False;True;True;G;G;False;True
2643;i4737003744618;https://www.habitaclia.com/alquiler-apartamento-reformado_y_amueblado_tres_torres-barcelona-i4737003744618.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Tres Torres;1400;26-04-2020;75;2;;1920;;True;True;False;False;E;E;False;False
2644;i672001758380;https://www.habitaclia.com/alquiler-casa-con_4_habitaciones_ascensor_y_piscina_sant_gervasi_bonanova-barcelona-i672001758380.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;casa;barcelona;barcelona;Sant Gervasi - Bonanova;8203;26-04-2020;390;4;5;2004;;False;True;True;True;E;F;False;True
2645;i672001755878;https://www.habitaclia.com/alquiler-piso-segundo_con_2_habitaciones_y_piscina_comunitaria_sant_gervasi_bonanova-barcelona-i672001755878.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;2185;26-04-2020;101;2;2;2007;2;False;False;True;True;C;B;False;False
2646;i2129003063186;https://www.habitaclia.com/alquiler-piso-en_en_navasmaragall_navas-barcelona-i2129003063186.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Navas;800;26-04-2020;46;2;;1975;;False;False;False;True;E;E;False;False
2647;i1948002449404;https://www.habitaclia.com/alquiler-piso-ubicacion_perfecta_para_explorar_la_ciutat_vella_a_pocos_minuto_gotic-barcelona-i1948002449404.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;1530;26-04-2020;63;2;;;;False;True;True;False;G;G;False;True
2648;i672001759843;https://www.habitaclia.com/alquiler-piso-meridiana_256_meridiana_256_navas-barcelona-i672001759843.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Navas;1334;26-04-2020;55;1;;;;False;False;False;False;;;False;False
2649;i23842003751799;https://www.habitaclia.com/alquiler-apartamento-piso_en_el_eixample_calle_arago_177_esquerra_alta_de_l_eixample-barcelona-i23842003751799.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1050;26-04-2020;78;3;;;2;False;False;False;True;G;G;False;True
2650;i4737003771259;https://www.habitaclia.com/alquiler-atico-amueblado_con_terraza_casagemes-badalona-i4737003771259.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;atico;badalona;barcelona;Casagemes;1025;26-04-2020;84;3;2;;3;False;False;False;False;G;G;False;True
2651;i672001759303;https://www.habitaclia.com/alquiler-piso-con_4_habitaciones_amueblado_ascensor_y_piscina_comunitar_sarria-barcelona-i672001759303.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;3985;26-04-2020;124;4;2;2019;;False;True;True;False;B;A;False;True
2652;i4737003769707;https://www.habitaclia.com/alquiler-duplex-amueblado_y_reformado_les_corts-barcelona-i4737003769707.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;duplex;barcelona;barcelona;Les Corts;2500;26-04-2020;140;3;2;;;True;True;True;False;B;A;False;False
2653;i3839003774248;https://www.habitaclia.com/alquiler-loft-en_les_corts_les_corts-barcelona-i3839003774248.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;otros;barcelona;barcelona;Les Corts;870;26-04-2020;45;;;1961;1;False;True;True;False;G;G;False;True
2654;i4975003170477;https://www.habitaclia.com/alquiler-apartamento-de_130_m2_en_en_el_born_gotic-barcelona-i4975003170477.htm?pag=176&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;1900;26-04-2020;130;3;;1881;;False;True;False;True;G;G;False;False
2655;i12118003313997;https://www.habitaclia.com/alquiler-piso-espectacular_en_sarria-barcelona-i12118003313997.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;2250;26-04-2020;113;2;2;2003;2;True;True;True;False;G;G;False;True
2656;i12206003342955;https://www.habitaclia.com/alquiler-piso-en_c_travau_turo_de_la_peira_can_peguera-barcelona-i12206003342955.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Turó de la Peira - Can Peguera;925;26-04-2020;50;3;;;;False;False;False;True;F;F;False;True
2657;i3613002481870;https://www.habitaclia.com/alquiler-piso-luminoso_y_elegante_esquerra_baixa_de_l_eixample-barcelona-i3613002481870.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;1200;26-04-2020;60;1;;2002;2;False;True;True;False;G;G;False;True
2658;i4737003741739;https://www.habitaclia.com/alquiler-apartamento-sin_amueblar_dreta_de_l_eixample-barcelona-i4737003741739.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1900;26-04-2020;75;2;;;1;False;True;True;True;E;E;False;True
2659;i4183003755934;https://www.habitaclia.com/alquiler-piso-magnifico_2h_piscina_pk_font_de_la_guatlla-barcelona-i4183003755934.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Font de la Guatlla;1300;26-04-2020;64;2;;2001;4;True;True;False;False;G;G;False;True
2660;i4902003715931;https://www.habitaclia.com/alquiler-piso-vilapicina_torre_llobeta-barcelona-i4902003715931.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vilapicina - Torre Llobeta;840;26-04-2020;55;2;;1930;1;False;False;False;False;G;G;False;False
2661;i27861003754624;https://www.habitaclia.com/alquiler-piso-amueblado_barceloneta-barcelona-i27861003754624.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Barceloneta;1250;26-04-2020;35;1;;;1;False;True;True;False;E;E;False;False
2662;i12471003764512;https://www.habitaclia.com/alquiler-duplex-piso_dplex_en_todo_exterior_con_terraza_reformado_en_p_gorg-badalona-i12471003764512.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;duplex;badalona;barcelona;Gorg;950;26-04-2020;103;2;2;;1;False;False;False;False;G;G;False;False
2663;i3566003773790;https://www.habitaclia.com/alquiler-loft-barceloneta-barcelona-i3566003773790.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;otros;barcelona;barcelona;Barceloneta;900;26-04-2020;30;1;;1936;;False;True;False;False;F;F;False;True
2664;i2952003754475;https://www.habitaclia.com/alquiler-piso-sant_marti-barcelona-i2952003754475.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Martí;950;26-04-2020;66;3;;;6;False;False;False;True;G;F;False;True
2665;i1958003748227;https://www.habitaclia.com/alquiler-piso-muntaner_coopernico_sant_gervasi_galvany-barcelona-i1958003748227.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;1400;26-04-2020;90;3;2;;1;False;True;False;True;F;E;False;True
2666;i531205766944;https://www.habitaclia.com/alquiler-piso-fantastico_acabado_de_reformar_dreta_de_l_eixample-barcelona-i531205766944.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1230;26-04-2020;73;2;;1899;1;False;True;True;True;E;D;False;True
2667;i3683003460622;https://www.habitaclia.com/alquiler-piso-sin_gastos_de_agencia_camp_de_l_arpa-barcelona-i3683003460622.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp de l´Arpa;820;26-04-2020;47;1;;1910;3;False;False;False;True;G;G;False;False
2668;i5020003510516;https://www.habitaclia.com/alquiler-piso-de_en_calle_casanova_sant_antoni-barcelona-i5020003510516.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Antoni;1100;26-04-2020;80;3;;;;False;False;True;True;E;E;False;True
2669;i1948002449397;https://www.habitaclia.com/alquiler-piso-ubicacion_perfecta_para_vivir_en_pleno_barrio_gotico_a_pocos_mi_gotic-barcelona-i1948002449397.htm?pag=177&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;2115;26-04-2020;99;3;2;;;False;True;True;False;G;G;False;True
2670;i1948002449398;https://www.habitaclia.com/alquiler-piso-ubicacion_perfecta_para_vivir_en_pleno_barrio_gotico_a_pocos_mi_gotic-barcelona-i1948002449398.htm?pag=178&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;2295;26-04-2020;99;3;2;;;False;True;True;False;G;G;False;True
2671;i1948002449399;https://www.habitaclia.com/alquiler-piso-ubicacion_perfecta_para_vivir_en_pleno_barrio_gotico_a_pocos_mi_gotic-barcelona-i1948002449399.htm?pag=178&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;2430;26-04-2020;99;3;2;;;False;True;True;False;G;G;False;True
2672;i27758000000016;https://www.habitaclia.com/alquiler-piso-precioso_apartamento_reformado_en_barrio_vallcarca_vallcarca_penitents-barcelona-i27758000000016.htm?pag=178&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vallcarca - Penitents;1495;26-04-2020;60;2;;;;False;True;True;False;G;G;False;True
2673;i27758000000020;https://www.habitaclia.com/alquiler-piso-moderno_apartamento_en_la_villa_de_gracia_vila_de_gracia-barcelona-i27758000000020.htm?pag=178&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;1150;26-04-2020;60;2;;;;False;True;True;False;G;G;False;False
2674;i1943003646107;https://www.habitaclia.com/alquiler-piso-pis_2_hab_reformat_pompeu_fabra_centre-badalona-i1943003646107.htm?pag=178&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Centre;775;26-04-2020;65;2;;1970;3;False;False;False;True;F;F;False;False
2675;i1948002449463;https://www.habitaclia.com/alquiler-piso-ubicacion_perfecta_para_vivir_la_ciutat_vella_a_pocos_minutos_d_gotic-barcelona-i1948002449463.htm?pag=178&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;1500;26-04-2020;105;4;2;;;False;True;True;False;G;G;False;True
2676;i1484003079387;https://www.habitaclia.com/alquiler-atico-piso_en_y_en_venta_en_de_96_m2_tres_torres-barcelona-i1484003079387.htm?pag=178&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Tres Torres;2750;26-04-2020;96;2;2;2000;6;True;True;True;True;G;G;False;True
2677;i672001759205;https://www.habitaclia.com/alquiler-piso-via_augusta_349_355_via_augusta_349_355_sarria-barcelona-i672001759205.htm?pag=178&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;1887;26-04-2020;61;1;;;;False;False;False;False;;;False;False
